Instance,n_jobs,n_machines,p_iterations,p_pct,p_lambda,p_tabootenure,p_cooling_r,p_max_iters_nomejor,Initial Makespan,Optimized Makespan,Time (s)
tai100_20.txt - Instance 8,100,20,2000,0.3,0.01,50,0.8,10,7910,7699,88.02934741973877
tai100_20.txt - Instance 9,100,20,2000,0.3,0.01,50,0.8,10,7843,7745,91.98086071014404
tai100_20.txt - Instance 10,100,20,2000,0.3,0.01,50,0.8,10,7869,7481,87.41308879852295
tai15_15.txt - Instance 1,15,15,2000,0.3,0.01,20,0.9,10,1865,1698,2.61672043800354
tai15_15.txt - Instance 2,15,15,2000,0.3,0.01,20,0.9,10,1911,1657,2.8995578289031982
tai15_15.txt - Instance 3,15,15,2000,0.3,0.01,20,0.9,10,1942,1735,2.4833595752716064
tai15_15.txt - Instance 4,15,15,2000,0.3,0.01,20,0.9,10,1946,1822,2.6834797859191895
tai15_15.txt - Instance 5,15,15,2000,0.3,0.01,20,0.9,10,1725,1694,2.4902210235595703
tai15_15.txt - Instance 6,15,15,2000,0.3,0.01,20,0.9,10,1739,1666,2.5256991386413574
tai15_15.txt - Instance 7,15,15,2000,0.3,0.01,20,0.9,10,1993,1648,2.4840564727783203
tai15_15.txt - Instance 8,15,15,2000,0.3,0.01,20,0.9,10,1904,1716,2.782687187194824
tai15_15.txt - Instance 9,15,15,2000,0.3,0.01,20,0.9,10,2057,1863,3.0832321643829346
tai15_15.txt - Instance 10,15,15,2000,0.3,0.01,20,0.9,10,1808,1690,2.5002694129943848
tai20_15.txt - Instance 1,20,15,2000,0.3,0.01,20,0.9,10,2225,2135,4.432953596115112
tai20_15.txt - Instance 2,20,15,2000,0.3,0.01,20,0.9,10,2266,2070,4.670623540878296
tai20_15.txt - Instance 3,20,15,2000,0.3,0.01,20,0.9,10,2183,1976,3.7455785274505615
tai20_15.txt - Instance 4,20,15,2000,0.3,0.01,20,0.9,10,2278,2094,3.416625738143921
tai20_15.txt - Instance 5,20,15,2000,0.3,0.01,20,0.9,10,2335,2087,3.7335925102233887
tai20_15.txt - Instance 6,20,15,2000,0.3,0.01,20,0.9,10,2089,2089,3.6382510662078857
tai20_15.txt - Instance 7,20,15,2000,0.3,0.01,20,0.9,10,2112,2112,4.031143426895142
tai20_15.txt - Instance 8,20,15,2000,0.3,0.01,20,0.9,10,2197,2048,3.979849100112915
tai20_15.txt - Instance 9,20,15,2000,0.3,0.01,20,0.9,10,2123,1999,3.7000203132629395
tai20_15.txt - Instance 10,20,15,2000,0.3,0.01,20,0.9,10,1910,1910,3.2662556171417236
tai20_20.txt - Instance 1,20,20,2000,0.3,0.01,20,0.9,10,2679,2603,5.750401258468628
tai20_20.txt - Instance 2,20,20,2000,0.3,0.01,20,0.9,10,2519,2519,7.586814880371094
tai20_20.txt - Instance 3,20,20,2000,0.3,0.01,20,0.9,10,2449,2405,6.179360866546631
tai20_20.txt - Instance 4,20,20,2000,0.3,0.01,20,0.9,10,2773,2586,7.53302788734436
tai20_20.txt - Instance 5,20,20,2000,0.3,0.01,20,0.9,10,2679,2407,5.936384916305542
tai20_20.txt - Instance 6,20,20,2000,0.3,0.01,20,0.9,10,2297,2297,6.384008407592773
tai20_20.txt - Instance 7,20,20,2000,0.3,0.01,20,0.9,10,2870,2580,6.335988998413086
tai20_20.txt - Instance 8,20,20,2000,0.3,0.01,20,0.9,10,2621,2385,6.482391357421875
tai20_20.txt - Instance 9,20,20,2000,0.3,0.01,20,0.9,10,2689,2435,8.201349258422852
tai20_20.txt - Instance 10,20,20,2000,0.3,0.01,20,0.9,10,2691,2563,6.748032808303833
tai30_15.txt - Instance 1,30,15,2000,0.3,0.01,20,0.9,10,3120,2779,6.152868032455444
tai30_15.txt - Instance 2,30,15,2000,0.3,0.01,20,0.9,10,3071,2893,6.74654221534729
tai30_15.txt - Instance 3,30,15,2000,0.3,0.01,20,0.9,10,2795,2795,6.333033084869385
tai30_15.txt - Instance 4,30,15,2000,0.3,0.01,20,0.9,10,3068,2811,7.016724109649658
tai30_15.txt - Instance 5,30,15,2000,0.3,0.01,20,0.9,10,3114,2826,7.032653331756592
tai30_15.txt - Instance 6,30,15,2000,0.3,0.01,20,0.9,10,2967,2823,6.699707508087158
tai30_15.txt - Instance 7,30,15,2000,0.3,0.01,20,0.9,10,3144,2813,6.883424520492554
tai30_15.txt - Instance 8,30,15,2000,0.3,0.01,20,0.9,10,2463,2463,7.01611590385437
tai30_15.txt - Instance 9,30,15,2000,0.3,0.01,20,0.9,10,3175,2703,7.866631507873535
tai30_15.txt - Instance 10,30,15,2000,0.3,0.01,20,0.9,10,2940,2582,6.966326475143433
tai30_20.txt - Instance 1,30,20,2000,0.3,0.01,20,0.9,10,3166,3158,10.53703236579895
tai30_20.txt - Instance 2,30,20,2000,0.3,0.01,20,0.9,10,3411,3249,10.965444087982178
tai30_20.txt - Instance 3,30,20,2000,0.3,0.01,20,0.9,10,3220,3220,11.350098371505737
tai30_20.txt - Instance 4,30,20,2000,0.3,0.01,20,0.9,10,3337,3228,10.870896816253662
tai30_20.txt - Instance 5,30,20,2000,0.3,0.01,20,0.9,10,3360,3202,10.844577312469482
tai30_20.txt - Instance 6,30,20,2000,0.3,0.01,20,0.9,10,3326,3326,11.26692819595337
tai30_20.txt - Instance 7,30,20,2000,0.3,0.01,20,0.9,10,3050,3050,14.736944198608398
tai30_20.txt - Instance 8,30,20,2000,0.3,0.01,20,0.9,10,3452,3409,14.845237970352173
tai30_20.txt - Instance 9,30,20,2000,0.3,0.01,20,0.9,10,3207,3102,11.599700689315796
tai30_20.txt - Instance 10,30,20,2000,0.3,0.01,20,0.9,10,3044,3044,11.022693395614624
tai50_15.txt - Instance 1,50,15,2000,0.3,0.01,20,0.9,10,4468,4155,16.404478788375854
tai50_15.txt - Instance 2,50,15,2000,0.3,0.01,20,0.9,10,4474,4143,16.815723657608032
tai50_15.txt - Instance 3,50,15,2000,0.3,0.01,20,0.9,10,3830,3830,15.465905666351318
tai50_15.txt - Instance 4,50,15,2000,0.3,0.01,20,0.9,10,4362,3937,16.633734464645386
tai50_15.txt - Instance 5,50,15,2000,0.3,0.01,20,0.9,10,4978,4065,15.165228128433228
tai50_15.txt - Instance 6,50,15,2000,0.3,0.01,20,0.9,10,4525,4057,15.182271957397461
tai50_15.txt - Instance 7,50,15,2000,0.3,0.01,20,0.9,10,4595,4122,16.683260679244995
tai50_15.txt - Instance 8,50,15,2000,0.3,0.01,20,0.9,10,4380,4184,15.30728530883789
tai50_15.txt - Instance 9,50,15,2000,0.3,0.01,20,0.9,10,4220,4027,15.134092807769775
tai50_15.txt - Instance 10,50,15,2000,0.3,0.01,20,0.9,10,4471,3965,15.706887245178223
tai50_20.txt - Instance 1,50,20,2000,0.3,0.01,20,0.9,10,4577,4535,26.230528354644775
tai50_20.txt - Instance 2,50,20,2000,0.3,0.01,20,0.9,10,4642,4608,27.794386863708496
tai50_20.txt - Instance 3,50,20,2000,0.3,0.01,20,0.9,10,4210,4210,26.13138747215271
tai50_20.txt - Instance 4,50,20,2000,0.3,0.01,20,0.9,10,4377,4176,21.607946634292603
tai50_20.txt - Instance 5,50,20,2000,0.3,0.01,20,0.9,10,4536,4382,27.063157320022583
tai50_20.txt - Instance 6,50,20,2000,0.3,0.01,20,0.9,10,4944,4490,25.6857750415802
tai50_20.txt - Instance 7,50,20,2000,0.3,0.01,20,0.9,10,4906,4480,24.663155555725098
tai50_20.txt - Instance 8,50,20,2000,0.3,0.01,20,0.9,10,4539,4303,27.155539751052856
tai50_20.txt - Instance 9,50,20,2000,0.3,0.01,20,0.9,10,4651,4651,28.41078209877014
tai50_20.txt - Instance 10,50,20,2000,0.3,0.01,20,0.9,10,4879,4663,28.168111085891724
tai100_20.txt - Instance 1,100,20,2000,0.3,0.01,20,0.9,10,7968,7968,89.23019790649414
tai100_20.txt - Instance 2,100,20,2000,0.3,0.01,20,0.9,10,7575,7575,85.49673628807068
tai100_20.txt - Instance 3,100,20,2000,0.3,0.01,20,0.9,10,8170,7829,75.12879538536072
tai100_20.txt - Instance 4,100,20,2000,0.3,0.01,20,0.9,10,8034,7760,93.86207914352417
tai100_20.txt - Instance 5,100,20,2000,0.3,0.01,20,0.9,10,8433,8078,134.92919850349426
tai100_20.txt - Instance 6,100,20,2000,0.3,0.01,20,0.9,10,7820,7485,86.39614510536194
tai100_20.txt - Instance 7,100,20,2000,0.3,0.01,20,0.9,10,8304,7877,85.13698291778564
tai100_20.txt - Instance 8,100,20,2000,0.3,0.01,20,0.9,10,7910,7910,75.75720453262329
tai100_20.txt - Instance 9,100,20,2000,0.3,0.01,20,0.9,10,7843,7750,74.61629247665405
tai100_20.txt - Instance 10,100,20,2000,0.3,0.01,20,0.9,10,7869,7651,91.29417705535889
tai15_15.txt - Instance 1,15,15,2000,0.3,0.01,20,0.8,10,1865,1705,2.5035715103149414
tai15_15.txt - Instance 2,15,15,2000,0.3,0.01,20,0.8,10,1911,1781,2.763056993484497
tai15_15.txt - Instance 3,15,15,2000,0.3,0.01,20,0.8,10,1942,1840,2.4502768516540527
tai15_15.txt - Instance 4,15,15,2000,0.3,0.01,20,0.8,10,1946,1701,2.3181002140045166
tai15_15.txt - Instance 5,15,15,2000,0.3,0.01,20,0.8,10,1725,1695,3.9482734203338623
tai15_15.txt - Instance 6,15,15,2000,0.3,0.01,20,0.8,10,1739,1658,2.8830089569091797
tai15_15.txt - Instance 7,15,15,2000,0.3,0.01,20,0.8,10,1993,1868,3.616285800933838
tai15_15.txt - Instance 8,15,15,2000,0.3,0.01,20,0.8,10,1904,1787,3.2817373275756836
tai15_15.txt - Instance 9,15,15,2000,0.3,0.01,20,0.8,10,2057,1740,2.534947395324707
tai15_15.txt - Instance 10,15,15,2000,0.3,0.01,20,0.8,10,1808,1746,2.399833917617798
tai20_15.txt - Instance 1,20,15,2000,0.3,0.01,20,0.8,10,2225,2076,3.7165305614471436
tai20_15.txt - Instance 2,20,15,2000,0.3,0.01,20,0.8,10,2266,2118,3.9543166160583496
tai20_15.txt - Instance 3,20,15,2000,0.3,0.01,20,0.8,10,2183,2018,3.712191343307495
tai20_15.txt - Instance 4,20,15,2000,0.3,0.01,20,0.8,10,2278,1939,3.682900905609131
tai20_15.txt - Instance 5,20,15,2000,0.3,0.01,20,0.8,10,2335,2014,3.7700743675231934
tai20_15.txt - Instance 6,20,15,2000,0.3,0.01,20,0.8,10,2089,2021,3.812866449356079
tai20_15.txt - Instance 7,20,15,2000,0.3,0.01,20,0.8,10,2112,2045,3.9835071563720703
tai20_15.txt - Instance 8,20,15,2000,0.3,0.01,20,0.8,10,2197,2033,3.6832311153411865
tai20_15.txt - Instance 9,20,15,2000,0.3,0.01,20,0.8,10,2123,1969,3.749528408050537
tai20_15.txt - Instance 10,20,15,2000,0.3,0.01,20,0.8,10,1910,1910,3.7156457901000977
tai20_20.txt - Instance 1,20,20,2000,0.3,0.01,20,0.8,10,2679,2500,6.269601345062256
tai20_20.txt - Instance 2,20,20,2000,0.3,0.01,20,0.8,10,2519,2519,6.079228639602661
tai20_20.txt - Instance 3,20,20,2000,0.3,0.01,20,0.8,10,2449,2385,6.25326943397522
tai20_20.txt - Instance 4,20,20,2000,0.3,0.01,20,0.8,10,2773,2405,5.96288800239563
tai20_20.txt - Instance 5,20,20,2000,0.3,0.01,20,0.8,10,2679,2421,5.983377456665039
tai20_20.txt - Instance 6,20,20,2000,0.3,0.01,20,0.8,10,2297,2297,6.366576194763184
tai20_20.txt - Instance 7,20,20,2000,0.3,0.01,20,0.8,10,2870,2834,8.766539573669434
tai20_20.txt - Instance 8,20,20,2000,0.3,0.01,20,0.8,10,2621,2423,6.399299621582031
tai20_20.txt - Instance 9,20,20,2000,0.3,0.01,20,0.8,10,2689,2484,6.867135286331177
tai20_20.txt - Instance 10,20,20,2000,0.3,0.01,20,0.8,10,2691,2407,6.182746171951294
tai30_15.txt - Instance 1,30,15,2000,0.3,0.01,20,0.8,10,3120,2843,6.581631422042847
tai30_15.txt - Instance 2,30,15,2000,0.3,0.01,20,0.8,10,3071,2896,6.7674455642700195
tai30_15.txt - Instance 3,30,15,2000,0.3,0.01,20,0.8,10,2795,2795,7.049791574478149
tai30_15.txt - Instance 4,30,15,2000,0.3,0.01,20,0.8,10,3068,2794,6.633035182952881
tai30_15.txt - Instance 5,30,15,2000,0.3,0.01,20,0.8,10,3114,2788,7.0703136920928955
tai30_15.txt - Instance 6,30,15,2000,0.3,0.01,20,0.8,10,2967,2967,8.946395635604858
tai30_15.txt - Instance 7,30,15,2000,0.3,0.01,20,0.8,10,3144,2788,6.966087579727173
tai30_15.txt - Instance 8,30,15,2000,0.3,0.01,20,0.8,10,2463,2463,8.016612768173218
tai30_15.txt - Instance 9,30,15,2000,0.3,0.01,20,0.8,10,3175,2710,7.565954208374023
tai30_15.txt - Instance 10,30,15,2000,0.3,0.01,20,0.8,10,2940,2640,6.750524997711182
tai30_20.txt - Instance 1,30,20,2000,0.3,0.01,20,0.8,10,3166,3166,11.13231611251831
tai30_20.txt - Instance 2,30,20,2000,0.3,0.01,20,0.8,10,3411,3407,9.757375717163086
tai30_20.txt - Instance 3,30,20,2000,0.3,0.01,20,0.8,10,3220,3154,13.142205476760864
tai30_20.txt - Instance 4,30,20,2000,0.3,0.01,20,0.8,10,3337,3213,12.085116863250732
tai30_20.txt - Instance 5,30,20,2000,0.3,0.01,20,0.8,10,3360,3210,9.672241926193237
tai30_20.txt - Instance 6,30,20,2000,0.3,0.01,20,0.8,10,3326,3228,10.990819454193115
tai30_20.txt - Instance 7,30,20,2000,0.3,0.01,20,0.8,10,3050,3050,11.482192039489746
tai30_20.txt - Instance 8,30,20,2000,0.3,0.01,20,0.8,10,3452,3186,11.534068584442139
tai30_20.txt - Instance 9,30,20,2000,0.3,0.01,20,0.8,10,3207,3098,11.232842922210693
tai30_20.txt - Instance 10,30,20,2000,0.3,0.01,20,0.8,10,3044,3044,11.89509105682373
tai50_15.txt - Instance 1,50,15,2000,0.3,0.01,20,0.8,10,4468,4014,16.299150705337524
tai50_15.txt - Instance 2,50,15,2000,0.3,0.01,20,0.8,10,4474,4080,15.099312543869019
tai50_15.txt - Instance 3,50,15,2000,0.3,0.01,20,0.8,10,3830,3830,15.099630355834961
tai50_15.txt - Instance 4,50,15,2000,0.3,0.01,20,0.8,10,4362,3834,15.232369184494019
tai50_15.txt - Instance 5,50,15,2000,0.3,0.01,20,0.8,10,4978,4166,15.706877946853638
tai50_15.txt - Instance 6,50,15,2000,0.3,0.01,20,0.8,10,4525,3922,15.891741037368774
tai50_15.txt - Instance 7,50,15,2000,0.3,0.01,20,0.8,10,4595,4466,14.265717029571533
tai50_15.txt - Instance 8,50,15,2000,0.3,0.01,20,0.8,10,4380,4172,15.183020114898682
tai50_15.txt - Instance 9,50,15,2000,0.3,0.01,20,0.8,10,4220,4090,15.181905269622803
tai50_15.txt - Instance 10,50,15,2000,0.3,0.01,20,0.8,10,4471,4471,12.265730142593384
tai50_20.txt - Instance 1,50,20,2000,0.3,0.01,20,0.8,10,4577,4577,24.903074979782104
tai50_20.txt - Instance 2,50,20,2000,0.3,0.01,20,0.8,10,4642,4642,25.56158685684204
tai50_20.txt - Instance 3,50,20,2000,0.3,0.01,20,0.8,10,4210,4210,26.81590175628662
tai50_20.txt - Instance 4,50,20,2000,0.3,0.01,20,0.8,10,4377,4280,25.769779205322266
tai50_20.txt - Instance 5,50,20,2000,0.3,0.01,20,0.8,10,4536,4536,23.49518918991089
tai50_20.txt - Instance 6,50,20,2000,0.3,0.01,20,0.8,10,4944,4470,25.79861354827881
tai50_20.txt - Instance 7,50,20,2000,0.3,0.01,20,0.8,10,4906,4906,24.065973043441772
tai50_20.txt - Instance 8,50,20,2000,0.3,0.01,20,0.8,10,4539,4369,26.765625715255737
tai50_20.txt - Instance 9,50,20,2000,0.3,0.01,20,0.8,10,4651,4557,25.69929838180542
tai50_20.txt - Instance 10,50,20,2000,0.3,0.01,20,0.8,10,4879,4544,27.868823766708374
tai100_20.txt - Instance 1,100,20,2000,0.3,0.01,20,0.8,10,7968,7968,87.91297388076782
tai100_20.txt - Instance 2,100,20,2000,0.3,0.01,20,0.8,10,7575,7575,87.16454005241394
tai100_20.txt - Instance 3,100,20,2000,0.3,0.01,20,0.8,10,8170,8028,87.16241693496704
tai100_20.txt - Instance 4,100,20,2000,0.3,0.01,20,0.8,10,8034,7704,76.98721241950989
tai100_20.txt - Instance 5,100,20,2000,0.3,0.01,20,0.8,10,8433,7901,85.6737949848175
tai100_20.txt - Instance 6,100,20,2000,0.3,0.01,20,0.8,10,7820,7759,87.29849243164062
tai100_20.txt - Instance 7,100,20,2000,0.3,0.01,20,0.8,10,8304,7829,85.39267253875732
tai100_20.txt - Instance 8,100,20,2000,0.3,0.01,20,0.8,10,7910,7599,85.90683388710022
tai100_20.txt - Instance 9,100,20,2000,0.3,0.01,20,0.8,10,7843,7777,87.47438335418701
tai100_20.txt - Instance 10,100,20,2000,0.3,0.01,20,0.8,10,7869,7869,79.17840361595154
tai15_15.txt - Instance 1,15,15,2000,0.3,0.05,50,0.9,10,1865,1680,2.508674383163452
tai15_15.txt - Instance 2,15,15,2000,0.3,0.05,50,0.9,10,1911,1703,2.844850778579712
tai15_15.txt - Instance 3,15,15,2000,0.3,0.05,50,0.9,10,1942,1711,3.674267053604126
tai15_15.txt - Instance 4,15,15,2000,0.3,0.05,50,0.9,10,1946,1676,2.487515449523926
tai15_15.txt - Instance 5,15,15,2000,0.3,0.05,50,0.9,10,1725,1723,2.5460641384124756
tai15_15.txt - Instance 6,15,15,2000,0.3,0.05,50,0.9,10,1739,1649,2.8031628131866455
tai15_15.txt - Instance 7,15,15,2000,0.3,0.05,50,0.9,10,1993,1683,2.4665749073028564
tai15_15.txt - Instance 8,15,15,2000,0.3,0.05,50,0.9,10,1904,1755,3.396773099899292
tai15_15.txt - Instance 9,15,15,2000,0.3,0.05,50,0.9,10,2057,1743,3.0659546852111816
tai15_15.txt - Instance 10,15,15,2000,0.3,0.05,50,0.9,10,1808,1762,2.566406726837158
tai20_15.txt - Instance 1,20,15,2000,0.3,0.05,50,0.9,10,2225,2155,4.228372097015381
tai20_15.txt - Instance 2,20,15,2000,0.3,0.05,50,0.9,10,2266,2041,3.7713429927825928
tai20_15.txt - Instance 3,20,15,2000,0.3,0.05,50,0.9,10,2183,1999,3.7249162197113037
tai20_15.txt - Instance 4,20,15,2000,0.3,0.05,50,0.9,10,2278,1945,4.091244459152222
tai20_15.txt - Instance 5,20,15,2000,0.3,0.05,50,0.9,10,2335,2053,4.03629732131958
tai20_15.txt - Instance 6,20,15,2000,0.3,0.05,50,0.9,10,2089,2067,3.668907642364502
tai20_15.txt - Instance 7,20,15,2000,0.3,0.05,50,0.9,10,2112,2101,3.7604336738586426
tai20_15.txt - Instance 8,20,15,2000,0.3,0.05,50,0.9,10,2197,1963,3.683431625366211
tai20_15.txt - Instance 9,20,15,2000,0.3,0.05,50,0.9,10,2123,1998,4.316588640213013
tai20_15.txt - Instance 10,20,15,2000,0.3,0.05,50,0.9,10,1910,1910,3.9342682361602783
tai20_20.txt - Instance 1,20,20,2000,0.3,0.05,50,0.9,10,2679,2521,6.013500928878784
tai20_20.txt - Instance 2,20,20,2000,0.3,0.05,50,0.9,10,2519,2441,6.314949035644531
tai20_20.txt - Instance 3,20,20,2000,0.3,0.05,50,0.9,10,2449,2379,6.017161846160889
tai20_20.txt - Instance 4,20,20,2000,0.3,0.05,50,0.9,10,2773,2524,6.083226680755615
tai20_20.txt - Instance 5,20,20,2000,0.3,0.05,50,0.9,10,2679,2389,6.299408435821533
tai20_20.txt - Instance 6,20,20,2000,0.3,0.05,50,0.9,10,2297,2297,7.490155935287476
tai20_20.txt - Instance 7,20,20,2000,0.3,0.05,50,0.9,10,2870,2589,6.284735441207886
tai20_20.txt - Instance 8,20,20,2000,0.3,0.05,50,0.9,10,2621,2444,6.974740982055664
tai20_20.txt - Instance 9,20,20,2000,0.3,0.05,50,0.9,10,2689,2481,6.033036470413208
tai20_20.txt - Instance 10,20,20,2000,0.3,0.05,50,0.9,10,2691,2431,6.2160964012146
tai30_15.txt - Instance 1,30,15,2000,0.3,0.05,50,0.9,10,3120,2686,6.799623727798462
tai30_15.txt - Instance 2,30,15,2000,0.3,0.05,50,0.9,10,3071,2727,6.999467372894287
tai30_15.txt - Instance 3,30,15,2000,0.3,0.05,50,0.9,10,2795,2795,8.349544286727905
tai30_15.txt - Instance 4,30,15,2000,0.3,0.05,50,0.9,10,3068,2905,7.366481781005859
tai30_15.txt - Instance 5,30,15,2000,0.3,0.05,50,0.9,10,3114,2763,7.616336107254028
tai30_15.txt - Instance 6,30,15,2000,0.3,0.05,50,0.9,10,2967,2871,7.366056680679321
tai30_15.txt - Instance 7,30,15,2000,0.3,0.05,50,0.9,10,3144,2774,8.284099340438843
tai30_15.txt - Instance 8,30,15,2000,0.3,0.05,50,0.9,10,2463,2463,7.216160297393799
tai30_15.txt - Instance 9,30,15,2000,0.3,0.05,50,0.9,10,3175,2686,6.913259744644165
tai30_15.txt - Instance 10,30,15,2000,0.3,0.05,50,0.9,10,2940,2662,6.747088670730591
tai30_20.txt - Instance 1,30,20,2000,0.3,0.05,50,0.9,10,3166,3166,10.950795412063599
tai30_20.txt - Instance 2,30,20,2000,0.3,0.05,50,0.9,10,3411,3167,11.149653673171997
tai30_20.txt - Instance 3,30,20,2000,0.3,0.05,50,0.9,10,3220,3085,11.037546157836914
tai30_20.txt - Instance 4,30,20,2000,0.3,0.05,50,0.9,10,3337,3250,11.08121395111084
tai30_20.txt - Instance 5,30,20,2000,0.3,0.05,50,0.9,10,3360,3158,11.13028073310852
tai30_20.txt - Instance 6,30,20,2000,0.3,0.05,50,0.9,10,3326,3279,12.716009616851807
tai30_20.txt - Instance 7,30,20,2000,0.3,0.05,50,0.9,10,3050,3050,10.916114330291748
tai30_20.txt - Instance 8,30,20,2000,0.3,0.05,50,0.9,10,3452,3247,11.016932487487793
tai30_20.txt - Instance 9,30,20,2000,0.3,0.05,50,0.9,10,3207,2999,11.149614810943604
tai30_20.txt - Instance 10,30,20,2000,0.3,0.05,50,0.9,10,3044,3044,11.149041175842285
tai50_15.txt - Instance 1,50,15,2000,0.3,0.05,50,0.9,10,4468,4195,14.775506258010864
tai50_15.txt - Instance 2,50,15,2000,0.3,0.05,50,0.9,10,4474,4312,14.32686972618103
tai50_15.txt - Instance 3,50,15,2000,0.3,0.05,50,0.9,10,3830,3830,17.012451887130737
tai50_15.txt - Instance 4,50,15,2000,0.3,0.05,50,0.9,10,4362,3956,16.464757442474365
tai50_15.txt - Instance 5,50,15,2000,0.3,0.05,50,0.9,10,4978,4164,21.783802032470703
tai50_15.txt - Instance 6,50,15,2000,0.3,0.05,50,0.9,10,4525,4032,15.203230619430542
tai50_15.txt - Instance 7,50,15,2000,0.3,0.05,50,0.9,10,4595,4112,17.01859450340271
tai50_15.txt - Instance 8,50,15,2000,0.3,0.05,50,0.9,10,4380,4380,25.510676622390747
tai50_15.txt - Instance 9,50,15,2000,0.3,0.05,50,0.9,10,4220,3982,14.965079307556152
tai50_15.txt - Instance 10,50,15,2000,0.3,0.05,50,0.9,10,4471,3947,17.01640295982361
tai50_20.txt - Instance 1,50,20,2000,0.3,0.05,50,0.9,10,4577,4522,26.06474995613098
tai50_20.txt - Instance 2,50,20,2000,0.3,0.05,50,0.9,10,4642,4642,24.258559226989746
tai50_20.txt - Instance 3,50,20,2000,0.3,0.05,50,0.9,10,4210,4210,25.97334361076355
tai50_20.txt - Instance 4,50,20,2000,0.3,0.05,50,0.9,10,4377,4340,26.618110179901123
tai50_20.txt - Instance 5,50,20,2000,0.3,0.05,50,0.9,10,4536,4325,26.831230878829956
tai50_20.txt - Instance 6,50,20,2000,0.3,0.05,50,0.9,10,4944,4476,25.782389879226685
tai50_20.txt - Instance 7,50,20,2000,0.3,0.05,50,0.9,10,4906,4618,25.865790128707886
tai50_20.txt - Instance 8,50,20,2000,0.3,0.05,50,0.9,10,4539,4493,25.266108751296997
tai50_20.txt - Instance 9,50,20,2000,0.3,0.05,50,0.9,10,4651,4651,24.565322875976562
tai50_20.txt - Instance 10,50,20,2000,0.3,0.05,50,0.9,10,4879,4635,25.349113941192627
tai100_20.txt - Instance 1,100,20,2000,0.3,0.05,50,0.9,10,7968,7968,76.31399297714233
tai100_20.txt - Instance 2,100,20,2000,0.3,0.05,50,0.9,10,7575,7575,95.14034795761108
tai100_20.txt - Instance 3,100,20,2000,0.3,0.05,50,0.9,10,8170,7988,93.27905106544495
tai100_20.txt - Instance 4,100,20,2000,0.3,0.05,50,0.9,10,8034,7701,91.4972243309021
tai100_20.txt - Instance 5,100,20,2000,0.3,0.05,50,0.9,10,8433,7683,88.79801416397095
tai100_20.txt - Instance 6,100,20,2000,0.3,0.05,50,0.9,10,7820,7808,93.79514193534851
tai100_20.txt - Instance 7,100,20,2000,0.3,0.05,50,0.9,10,8304,7900,86.73668813705444
tai100_20.txt - Instance 8,100,20,2000,0.3,0.05,50,0.9,10,7910,7759,89.30961513519287
tai100_20.txt - Instance 9,100,20,2000,0.3,0.05,50,0.9,10,7843,7685,83.99269008636475
tai100_20.txt - Instance 10,100,20,2000,0.3,0.05,50,0.9,10,7869,7681,78.85017204284668
tai15_15.txt - Instance 1,15,15,2000,0.3,0.05,50,0.8,10,1865,1677,2.7135746479034424
tai15_15.txt - Instance 2,15,15,2000,0.3,0.05,50,0.8,10,1911,1691,2.7169063091278076
tai15_15.txt - Instance 3,15,15,2000,0.3,0.05,50,0.8,10,1942,1762,2.7997283935546875
tai15_15.txt - Instance 4,15,15,2000,0.3,0.05,50,0.8,10,1946,1701,2.58306622505188
tai15_15.txt - Instance 5,15,15,2000,0.3,0.05,50,0.8,10,1725,1725,3.7998483180999756
tai15_15.txt - Instance 6,15,15,2000,0.3,0.05,50,0.8,10,1739,1644,3.020078659057617
tai15_15.txt - Instance 7,15,15,2000,0.3,0.05,50,0.8,10,1993,1676,2.579810619354248
tai15_15.txt - Instance 8,15,15,2000,0.3,0.05,50,0.8,10,1904,1709,2.7499144077301025
tai15_15.txt - Instance 9,15,15,2000,0.3,0.05,50,0.8,10,2057,1882,3.233285427093506
tai15_15.txt - Instance 10,15,15,2000,0.3,0.05,50,0.8,10,1808,1756,2.5536949634552
tai20_15.txt - Instance 1,20,15,2000,0.3,0.05,50,0.8,10,2225,2036,3.9093120098114014
tai20_15.txt - Instance 2,20,15,2000,0.3,0.05,50,0.8,10,2266,2003,3.792717456817627
tai20_15.txt - Instance 3,20,15,2000,0.3,0.05,50,0.8,10,2183,2083,4.216751575469971
tai20_15.txt - Instance 4,20,15,2000,0.3,0.05,50,0.8,10,2278,1963,4.016499996185303
tai20_15.txt - Instance 5,20,15,2000,0.3,0.05,50,0.8,10,2335,2189,5.5992162227630615
tai20_15.txt - Instance 6,20,15,2000,0.3,0.05,50,0.8,10,2089,2044,3.733863115310669
tai20_15.txt - Instance 7,20,15,2000,0.3,0.05,50,0.8,10,2112,2112,3.8991732597351074
tai20_15.txt - Instance 8,20,15,2000,0.3,0.05,50,0.8,10,2197,1977,3.7833621501922607
tai20_15.txt - Instance 9,20,15,2000,0.3,0.05,50,0.8,10,2123,2055,3.85441517829895
tai20_15.txt - Instance 10,20,15,2000,0.3,0.05,50,0.8,10,1910,1910,3.8785996437072754
tai20_20.txt - Instance 1,20,20,2000,0.3,0.05,50,0.8,10,2679,2588,8.438754558563232
tai20_20.txt - Instance 2,20,20,2000,0.3,0.05,50,0.8,10,2519,2431,6.066346645355225
tai20_20.txt - Instance 3,20,20,2000,0.3,0.05,50,0.8,10,2449,2289,6.5177507400512695
